id,ticket,company,Date,headline,news,story,neu,pos,neg,a
540,GOOGL,Alphabet Inc,20150611,Exclusive: BlackBerry may put Android system on new device: sources ,TORONTO BlackBerry  is considering equipping an upcoming smartphone with Google Inc.'s  Android software for the first time  an acknowledgement that its revamped line of devices has failed to win mass appeal  according to four sources familiar with the matter.,topStory,0.814,0.111,0.075,0.1531
541,GOOGL,Alphabet Inc,20150609,Audi CEO's privacy appeal takes aim at Google's car push ,BERLIN  June 9 Volkswagen's Audi will take a stringent line on guarding customers' data  the carmaker's chief executive said on Tuesday  in a thinly veiled swipe at new rival Google Inc..,topStory,1,0,0,0
542,GOOGL,Alphabet Inc,20150608,BlackRock taps Google scientist to help big data push ,BlackRock Inc  the world's largest asset manager  has hired Bill MacCartney  a former senior Google research scientist  as a managing director  joining its scientific-active equity team  a company spokesman confirmed to Reuters.,topStory,0.918,0.082,0,0.3612
543,GOOGL,Alphabet Inc,20150608,ON THE MOVE-BlackRock taps Google scientist to help big data push ,June 8 BlackRock Inc  the world's largest asset manager  has hired Bill MacCartney  a former senior Google research scientist  as a managing director  joining its scientific-active equity team  a company spokesman confirmed to Reuters.,normal,0.921,0.079,0,0.3612
544,GOOGL,Alphabet Inc,20150608,Apple said to build high-speed data network: Bloomberg ,Apple Inc is setting up a high-speed network and upgrading how it builds data centers  to compete better with Amazon.com Inc  Google Inc and Microsoft Corp in cloud services  Bloomberg reported  citing people familiar with the plans.,normal,0.923,0.077,0,0.4404
545,GOOGL,Alphabet Inc,20150608,CORRECTED-Auction.com-Situs deal aims to move commercial property beyond local arena ,NEW YORK  June 8 Auction.com  an online marketplace for property backed by Google Inc and real estate mogul Barry Sternlicht  signed a deal with a commercial real estate advisory firm to provide due diligence in a step to enhance its services and help move sales further beyond the local arena.,normal,0.921,0.079,0,0.4215
546,GOOGL,Alphabet Inc,20150606,No transaction fee for Google on mobile phone payments -WSJ ,June 6 Google's new mobile phone payment service  Android Pay  will not garner any transaction fees from credit card companies  which may put pressure on competitor Apple to drop or lower its charges  the Wall Street Journal reported.,topStory,0.711,0.06,0.229,-0.6597
547,GOOGL,Alphabet Inc,20150606,UPDATE 1-Google to release monthly data on self-driving car accidents ,June 5 Google Inc said it would give monthly updates of accidents involving its driverless cars.,normal,0.859,0,0.141,-0.3182
548,GOOGL,Alphabet Inc,20150606,CORRECTED-Google to release monthly data on self-driving car accidents ,June 5 Google Inc said it would give monthly updates of accidents involving its driverless cars.,normal,0.859,0,0.141,-0.3182
549,GOOGL,Alphabet Inc,20150605,Google to release monthly data on self-driving car accidents ,June 5 Google Inc said it would give monthly updates of accidents involving its driverless cars as public interest groups ask for more data on the safety of the project.,topStory,0.762,0.17,0.067,0.5423
550,GOOGL,Alphabet Inc,20150605,Amazon  Google race to get your DNA into the cloud ,NEW YORK Amazon.com Inc is in a race against Google Inc to store data on human DNA  seeking both bragging rights in helping scientists make new medical discoveries and market share in a business that may be worth $1 billion a year by 2018. | Video ,normal,0.861,0.139,0,0.6486
551,GOOGL,Alphabet Inc,20150605,CORRECTED-INSIGHT-Amazon  Google race to get your DNA into the cloud ,NEW YORK  June 5 Amazon.com Inc is in a race against Google Inc to store data on human DNA  seeking both bragging rights in helping scientists make new medical discoveries and market share in a business that may be worth $1 billion a year by 2018.,normal,0.861,0.139,0,0.6486
552,GOOGL,Alphabet Inc,20150605,RPT - INSIGHT-Amazon  Google race to get your DNA into the cloud ,NEW YORK  June 5 Amazon.com Inc is in a race against Google Inc to store data on human DNA  seeking both bragging rights in helping scientists make new medical discoveries and market share in a business that may be worth $1 billion a year by 2018.,normal,0.861,0.139,0,0.6486
553,GOOGL,Alphabet Inc,20150603,Three Google directors survive challenge over pay ,Three Google Inc  compensation committee members were re-elected on Wednesday  the technology company said at its annual meeting  despite a challenge from a high-profile proxy adviser that raised concerns over executive pay.,topStory,0.914,0,0.086,-0.1586
554,GOOGL,Alphabet Inc,20150603,UPDATE 2-Three Google directors survive challenge over pay ,June 3 Three Google Inc compensation committee members were re-elected on Wednesday  the technology company said at its annual meeting  despite a challenge from a high-profile proxy adviser that raised concerns over executive pay.,normal,0.917,0,0.083,-0.1586
555,GOOGL,Alphabet Inc,20150603,ISS recommends Google shareholders withhold vote for 3 directors ,"June 3 Proxy adviser Institutional Shareholder Services (ISS) has recommended that Google Inc's  shareholders withhold votes for all three directors on the company's compensation committee  saying ""mega grants"" provided to the executive chairman and chief business officer were ""problematic"".",normal,0.907,0.093,0,0.4019
556,GOOGL,Alphabet Inc,20150602,Privacy app maker files EU antitrust complaint against Google ,U.S. tech firm Disconnect has filed a complaint to EU antitrust regulators against Google's ban on its privacy app  accusing the Silicon Valley giant of abusing its dominant market position.,topStory,0.704,0,0.296,-0.8591
557,GOOGL,Alphabet Inc,20150602,Privacy app maker files EU antitrust complaint against Google ,BRUSSELS U.S. tech firm Disconnect has filed a complaint to EU antitrust regulators against Google's ban on its privacy app  accusing the Silicon Valley giant of abusing its dominant market position.,normal,0.712,0,0.288,-0.8591
558,GOOGL,Alphabet Inc,20150602,Privacy app maker files EU antitrust complaint against Google ,BRUSSELS  June 2 U.S. tech firm Disconnect has filed a complaint to EU antitrust regulators against Google's  ban on its privacy app  accusing the Silicon Valley giant of abusing its dominant market position.,normal,0.72,0,0.28,-0.8591
559,GOOGL,Alphabet Inc,20150602,Google demands movie studios comply with subpoenas ,Google Inc has asked a federal judge to require three major movie studios to comply with subpoenas it believes may help show they conspired with Mississippi Attorney General Jim Hood as he investigated the Internet search company.,normal,0.928,0.072,0,0.4019
560,GOOGL,Alphabet Inc,20150602,Google demands movie studios comply with subpoenas ,NEW YORK  June 2 Google Inc has asked a federal judge to require three major movie studios to comply with subpoenas it believes may help show they conspired with Mississippi Attorney General Jim Hood as he investigated the Internet search company.,normal,0.934,0.066,0,0.4019
561,GOOGL,Alphabet Inc,20150602,Internet of Things market to triple to $1.7 trillion by 2020: IDC ,"The global market for ""Internet of Things""  the concept of connecting household devices to the Internet  will nearly triple to $1.7 trillion by 2020  research firm International Data Corp said.",normal,1,0,0,0
562,GOOGL,Alphabet Inc,20150602,Internet of Things market to triple to $1.7 trln by 2020 - IDC ,"June 2 The global market for ""Internet of Things""  the concept of connecting household devices to the Internet  will nearly triple to $1.7 trillion by 2020  research firm International Data Corp said.",normal,1,0,0,0
563,GOOGL,Alphabet Inc,20150602,M&M to fit Android technology in SUVs ,NEW DELHI Mahindra & Mahindra Ltd   India's top-selling utility vehicle maker  plans to offer Google Inc's  Android Auto technology in its vehicles  a top company executive said in a statement on Tuesday.,normal,0.94,0.06,0,0.2023
564,GOOGL,Alphabet Inc,20150602,Indian automaker Mahindra to fit Google's Android technology in SUVs ,NEW DELHI  June 2 Mahindra & Mahindra Ltd   India's top-selling utility vehicle maker  plans to offer Google Inc's Android Auto technology in its vehicles  a top company executive said in a statement on Tuesday.,normal,0.942,0.058,0,0.2023
565,GOOGL,Alphabet Inc,20150602,Lenovo replaces head of smartphone division as sales slump in China ,BEIJING  June 2 Lenovo Group Ltd has replaced the head of its smartphone unit  a critical business division that has seen its China sales tumble as Apple Inc  and other high-end phone makers win over customers with sleeker product offerings.,normal,0.855,0.09,0.055,0.3612
566,GOOGL,Alphabet Inc,20150601,Google says 21 percent of tech hires in 2014 were women ,Google Inc said 21 percent of tech hires last year were women  boosting overall number of women in technical roles by 1 percent  as part of efforts to increase diversity.,topStory,0.812,0.188,0,0.6124
567,GOOGL,Alphabet Inc,20150601,Google says 21 pct of tech hires in 2014 were women ,June 1 Google Inc said 21 percent of tech hires last year were women  boosting overall number of women in technical roles by 1 percent  as part of efforts to increase diversity.,normal,0.818,0.182,0,0.6124
568,GOOGL,Alphabet Inc,20150601,German vice chancellor worried about market power of Internet giants ,BERLIN  June 1 German Vice Chancellor Sigmar Gabriel said on Monday he was worried the market power of firms like Google was hurting competition on the Internet.,normal,0.757,0.082,0.161,-0.34
569,GOOGL,Alphabet Inc,20150601,Nokia launches localised datacenter service for telecoms firms ,HELSINKI Finnish telecoms equipment maker Nokia launched a new localised datacenter service for mobile network operators on Monday  enabling the operators to better compete with the likes of Amazon and Google in providing internet services.,normal,0.771,0.229,0,0.7845
570,GOOGL,Alphabet Inc,20150601,Nokia launches localised datacenter service for telecoms firms ,HELSINKI  June 1 Finnish telecoms equipment maker Nokia launched a new localised datacenter service for mobile network operators on Monday  enabling the operators to better compete with the likes of Amazon  and Google in providing internet services.,normal,0.777,0.223,0,0.7845
571,GOOGL,Alphabet Inc,20150601,BRIEF-Opera Software and Google signs new agreement ,* Opera Software ASA and Google Inc. have entered into a new agreement to integrate Google as the default search partner for the Opera mobile and desktop browsers (Opera Desktop  Opera Mobile and Opera Mini),normal,0.909,0.091,0,0.4939
572,GOOGL,Alphabet Inc,20150529,Airbus Group starts $150 mln venture fund  Silicon Valley base ,PARIS  May 29 Airbus Group announced the creation of a $150 million venture capital fund and said it had hired a Google executive to run a new centre in Silicon Valley as it seeks to wave a digital wand over its heavy-manufacturing culture.,topStory,0.948,0.052,0,0.2732
573,GOOGL,Alphabet Inc,20150529,How advisers can get Google to like their websites ,When financial adviser Rick Kahler wanted to revamp his marketing strategy three years ago  he decided to learn about the hype surrounding “search optimization.”,normal,1,0,0,0
