id,ticket,company,date,headline,news,story,neu,pos,neg,compound
1758,AAPL,Apple Inc,20161028,Cirrus Logic surges as Wall Street plugs in high-tech earbuds ,SAN FRANCISCO  Oct 28 Shares of Apple supplier Cirrus Logic Inc surged 7.5 percent on Friday after its quarterly results beat expectations and Wall Street bet on the future adoption of fancy earbuds with high-end digital technology.,normal,0.942,0.058,0,0.296
1759,AAPL,Apple Inc,20161028,Norway's wealth fund removes Brexit uncertainty from UK property portfolio valuation ,OSLO  Oct 28 Norway's $870 billion sovereign wealth fund  the world's largest  has removed the valuation risk premium it had placed on its British property portfolio following Britain's vote to leave the EU  it said on Friday when publishing its full third-quarter results.,normal,0.86,0.069,0.071,0.2263
1760,AAPL,Apple Inc,20161027,Apple adds touch screen keys to MacBook Pro  price jump startles some ,CUPERTINO  Calif. Apple Inc unveiled a revamped MacBook Pro on Thursday  adding a fingerprint reader  replacing function keys with a small touch screen and raising prices by several hundred dollars. | Video ,topStory,1,0,0,0
1761,AAPL,Apple Inc,20161027,UPDATE 3-Apple adds touch screen keys to MacBook Pro  price jump startles some ,CUPERTINO  Calif.  Oct 27 Apple Inc  unveiled a revamped MacBook Pro on Thursday  adding a fingerprint reader  replacing function keys with a small touch screen and raising prices by several hundred dollars.,normal,1,0,0,0
1762,AAPL,Apple Inc,20161027,BRIEF-Apple says new Macbook Pros available starting at $1499- event ,* Apple TV to integrate twitter streams into live games -Apple Inc event,normal,1,0,0,0
1763,AAPL,Apple Inc,20161027,Apple expected to refresh ageing computer line with new MacBook Pro ,Oct 27 Apple Inc is expected to unveil a revamped MacBook Pro on Thursday with a fingerprint reader and faster ports  returning to the product line it build the company on after updating smartphones with the iPhone 7.,normal,1,0,0,0
1764,AAPL,Apple Inc,20161027,Italy judge agrees tax probe settlement with head of Apple's Irish unit: source ,MILAN A Milan judge has accepted a settlement agreement with the head of Apple's Irish-based unit Apple Sales International as part of a probe into allegations the U.S. tech giant failed to pay corporate taxes in Italy to the tune of 879 million euros ($959.43 million)  a judicial source said.,normal,0.808,0.102,0.09,0.1531
1765,AAPL,Apple Inc,20161027,Italy judge agrees tax probe settlement with head of Apple's Irish unit-source ,MILAN  Oct 27 A Milan judge has accepted a settlement agreement with the head of Apple's Irish-based unit Apple Sales International as part of a probe into allegations the U.S. tech giant failed to pay corporate taxes in Italy to the tune of 879 million euros  a judicial source said.,normal,0.808,0.102,0.09,0.1531
1766,AAPL,Apple Inc,20161026,GLOBAL MARKETS-Apple weighs on Wall St; oil  gold prices slip ,* Apple pared some losses but still down on declining iPhone sales,topStory,0.844,0,0.156,-0.2144
1767,AAPL,Apple Inc,20161026,GLOBAL MARKETS-Apple weighs on Wall St; oil down on supply concern ,* Apple pares some losses but still down on declining iPhone sales,normal,0.844,0,0.156,-0.2144
1768,AAPL,Apple Inc,20161026,Data Dive: Apple's big bet on India ,Despite a mixed bag in the earnings department and some troubling supply chain issues  Apple CEO Tim Cook remained upbeat about the company’s growth potential –  especially in India  where sales rose 50 percent from a year earlier.,normal,0.844,0.066,0.09,-0.2263
1769,AAPL,Apple Inc,20161026,Apple slips as supply woes weigh on holiday sales forecast ,Apple Inc's  shares slipped as much as 4 percent after the company said it was struggling to keep up with demand for its large-screen  higher-margin iPhone 7 Plus  potentially reducing sales and profits in the Christmas shopping period. | Video ,normal,0.778,0.12,0.101,0.2023
1770,AAPL,Apple Inc,20161026,US STOCKS-Boeing rally lifts Dow  Apple weighs on S&P  Nasdaq ,* Dow up 0.27 pct  S&P down 0.05 pct  Nasdaq down 0.32 pct   (Updates to early afternoon),normal,1,0,0,0
1771,AAPL,Apple Inc,20161026,UPDATE 1-Apple slips as supply woes weigh on holiday sales forecast ,Oct 26 Apple Inc's shares slipped as much as 4 percent after the company said it was struggling to keep up with demand for its large-screen  higher-margin iPhone 7 Plus  potentially reducing sales and profits in the Christmas shopping period.,normal,0.783,0.118,0.099,0.2023
1772,AAPL,Apple Inc,20161026,GLOBAL MARKETS-Apple results weigh on Wall St; oil cuts some losses ,* Declining iPhone sales push Apple stock down as much as 3.7 pct,normal,1,0,0,0
1773,AAPL,Apple Inc,20161026,Apple slips as supply woes weigh on holiday sales forecast ,Oct 26 Apple Inc's  smaller-than-expected margin forecast sent the company's shares down nearly 4 percent on Wednesday and raised concerns about its ability to capitalize on high demand for its bigger screen phones that bring in more money.,normal,0.85,0.113,0.037,0.4588
1774,AAPL,Apple Inc,20161026,US STOCKS SNAPSHOT-Wall St opens lower as Apple  weak oil drag ,Oct 26 U.S. stocks opened lower on Wednesday  with technology stocks coming under pressure from Apple's 3.6 percent fall and oil prices declining amid lingering fears of oversupply.,normal,0.776,0,0.224,-0.7351
1775,AAPL,Apple Inc,20161026,RPT-For Apple  surprise hunger for big phones leaves money on table ,Oct 25 Apple Inc said it was caught off guard by how many people want to buy its biggest smartphone  the iPhone 7 Plus  and the miscalculation may hit profits this holiday season.,normal,0.798,0.202,0,0.745
1776,AAPL,Apple Inc,20161025,BRIEF-Apple's 4th-qtr revenue falls 9 pct ,* Q4 earnings per share view $1.66  revenue view $46.94 billion -- Thomson Reuters I/B/E/S,topStory,0.855,0.145,0,0.296
1777,AAPL,Apple Inc,20161025,UPDATE 1-Target to offer more deals  extend free shipping until January ,NEW YORK  Oct 25 Target Corp will offer more deal-driven promotions and extend its free shipping window to January this holiday season as it looks to turn around performance in what has so far been a lackluster year for the retailer.,normal,0.82,0.18,0,0.7978
1778,AAPL,Apple Inc,20161025,BRIEF-Apple Inc reports Q4 iPhone sales of 45.5 mln units ,* Q4 iPhone sales 45.5 million units versus 48.1 million units last year,normal,1,0,0,0
1779,AAPL,Apple Inc,20161025,Apple iPhone sales beat estimates ,Oct 25 Apple Inc sold more iPhones than Wall Street had expected in the latest quarter  and the company forecast higher-than-expected revenue for the critical holiday-shopping season.,normal,0.919,0,0.081,-0.3182
1780,AAPL,Apple Inc,20161021,BRIEF-Apple approached Time Warner a few months ago about possible merger - WSJ ,* Apple approached Time Warner a few months ago about possible merger - WSJ  Source text: http://on.wsj.com/2e8lYhL Further company coverage:,topStory,1,0,0,0
1781,AAPL,Apple Inc,20161020,UPDATE 2-Taiwan's export orders beat forecast boosted by Apple iPhone ,* Oct order value to rise from Sept - ministry   (Adds analyst comments),topStory,0.806,0.194,0,0.34
1782,AAPL,Apple Inc,20161019,Apple supplier Laird warns of sharply lower profit; shares plunge ,"Apple Inc  supplier Laird Plc  said it expected to post a sharply lower profit for the year  citing a slowdown in smartphone sales and ""unprecedented"" pricing pressure  sending its shares down by as much as 50 percent.",topStory,0.765,0.126,0.109,0.1779
1783,AAPL,Apple Inc,20161019,UPDATE 2-Apple supplier Laird warns of sharply lower profit; shares plunge ,* Stock down as much as 50 pct - worst intraday drop   (Adds Gartner report  updates shares),normal,0.677,0,0.323,-0.7351
1784,AAPL,Apple Inc,20161019,CORRECTED-Apple supplier Laird warns on full-year profit ,"Oct 19 Apple supplier Laird Plc warned on its full-year profit  saying that acceleration in production for mobile devices this year had come in much later than seen in previous cycles and that it had ""poor"" visibility in order volumes.",normal,0.884,0.067,0.049,0.2023
1785,AAPL,Apple Inc,20161019,BUZZ-Laird: worst day ever for smartphone supplier on FY warning ,** Laird a supplier to smartphone makers including Apple  dives 47%  on course for biggest one-day drop ever  in heavy volume,normal,0.9,0,0.1,-0.2732
1786,AAPL,Apple Inc,20161013,Apple to set up R&D center in Shenzhen  bolster China ties ,HONG KONG Apple Inc  will set up a research and development center in China's manufacturing metropolis Shenzhen  the U.S. tech giant said on Wednesday  as the firm looks to spur growth in the world's second largest economy amid growing competition.,topStory,0.896,0.104,0,0.5106
1787,AAPL,Apple Inc,20161012,Apple to set up R&D centre in Shenzhen  bolster China ties ,HONG KONG  Oct 12 Apple Inc will set up a research and development centre in China's manufacturing metropolis Shenzhen  the U.S. tech giant said on Wednesday  as the firm looks to spur growth in the world's second largest economy amid growing competition.,topStory,0.901,0.099,0,0.5106
1788,AAPL,Apple Inc,20161012,Apple-Samsung iPhone patent feud leaves U.S. top court struggling ,WASHINGTON The fierce  big-money patent fight between Apple and Samsung left the U.S. Supreme Court groping for a solution on Tuesday  as the justices puzzled over how to discern the value of individual design elements in a complex product like an iPhone.,normal,0.692,0.22,0.088,0.7579
1789,AAPL,Apple Inc,20161011,Apple-Samsung iPhone patent feud leaves U.S. top court struggling ,WASHINGTON The fierce  big-money patent fight between Apple and Samsung left the U.S. Supreme Court groping for a solution on Tuesday  as the justices puzzled over how to discern the value of individual design elements in a complex product like an iPhone.,topStory,0.692,0.22,0.088,0.7579
1790,AAPL,Apple Inc,20161011,UPDATE 3-Apple-Samsung iPhone patent feud leaves U.S. top court struggling ,WASHINGTON  Oct 11 The fierce  big-money patent fight between Apple and Samsung left the U.S. Supreme Court groping for a solution on Tuesday  as the justices puzzled over how to discern the value of individual design elements in a complex product like an iPhone.,normal,0.705,0.211,0.084,0.7579
1791,AAPL,Apple Inc,20161010,US STOCKS SNAPSHOT-Wall St rises on energy  Apple boost ,NEW YORK  Oct 10 U.S. stocks rose on Monday as energy shares gained with oil prices and as Apple jumped following problems with rival Samsung Electronics Co Ltd's Note 7 phone.,topStory,0.73,0.194,0.076,0.4939
1792,AAPL,Apple Inc,20161010,Apple stock hits highest since December on Samsung Note 7 fire crisis ,SAN FRANCISCO Apple Inc's  stock on Monday jumped 2.3 percent  reaching a high not seen since December  after rival Samsung Electronics Co Ltd  suspended production of its flagship Galaxy Note 7 smartphones following reports of fires in replacement devices.,normal,0.844,0.079,0.077,-0.2263
1793,AAPL,Apple Inc,20161010,Apple stock hits highest since Dec on Samsung Note 7 fire crisis ,SAN FRANCISCO  Oct 10 Apple Inc's stock on Monday jumped 2.2 percent  reaching a high not seen since December  after rival Samsung Electronics Co Ltd  suspended production of its flagship Galaxy Note 7 smartphones following reports of fires in replacement devices.,normal,0.851,0.076,0.073,-0.2263
1794,AAPL,Apple Inc,20161007,U.S. court reinstates Apple $120 mln patent win over Samsung ,NEW YORK A federal appeals court on Friday reinstated a $120 million jury award for Apple Inc  against Samsung  marking the latest twist in the fierce patent war between the world's top smartphone manufacturers.,topStory,0.759,0.139,0.102,0.1027
1795,AAPL,Apple Inc,20161007,U.S. court reinstates Apple $120 million patent win over Samsung ,NEW YORK A federal appeals court on Friday reinstated a $120 million jury award for Apple Inc  against Samsung   marking the latest twist in the fierce patent war between the world's top smartphone manufacturers.,normal,0.759,0.139,0.102,0.1027
1796,AAPL,Apple Inc,20161007,U.S. court reinstates Apple win over Samsung in patent case ,NEW YORK  Oct 7 A federal appeals court on Friday reinstated a $120 million jury win for Apple Inc  in a patent infringement case against Samsung  in another stunning twist in the fierce war over patents between the world's top smartphone manufacturers.,normal,0.685,0.17,0.145,0.0516
1797,AAPL,Apple Inc,20161007,Twitter shares plunge on report bidders are scarce ,Twitter Inc  shares plunged on Thursday as fears mounted that a much-anticipated auction of the social media company will draw minimal interest from potential buyers. | Video ,normal,0.733,0.173,0.093,0.34
